convert,title,url,description,author,class
//bookcover.yuewen.com/qdbimg/349573/c_13251217605403404/90,神医王妃有点毒,/book/13251217605403404,钰王爷文武双全，姿容倾世，皇上要给钰王爷指婚，举世瞩目。赐婚圣旨到了慕家，慕家刚刚寻回来的女儿慕青桐成了钰王妃，消息一出，慕青桐让京城无数女子羡慕妒忌恨。“师妹，你是女孩儿，以后别动不动说男人不男人的。”“切！”青桐冷嗤，不过是让男人不举而已，她都已经说的很含蓄了，她都没说她看过不少岛国特产片呢“听话！还有，不要总是翻白眼！”,玄幻言情,雪恋残阳
//bookcover.yuewen.com/qdbimg/349573/c_10656071603582703/90,天女商妃,/book/10656071603582703,废材想翻身，南星舞莫名其妙将人称“活阎王”的四皇子当成灵兽给契约了？被契约限制实力的帝寒衣表示，无论如何也要这“一心想嫁人”的小丫头解除两人之间的契约。却不曾想，此后无论如何，他想的只是怎么全方位疼宠他的小丫头……俊美如仙的城主对她告白：“离开他，当我一城十庄，百间商铺的女主人……&,玄幻言情,莉莉薇
//bookcover.yuewen.com/qdbimg/349573/c_13693021203536804/90,重生之千颜为凰,/book/13693021203536804,都说生命不可重来，却总有人能撞大运，但别人被天上掉的馅饼砸中，都是早几年重生，自带未卜先知特异功能，徐寒烟却与众不同，老天爷送她重生路上不小心多喝了二两酒，阴差阳错，重生在一年后，没有金手指，谁能告诉她这重生还有什么意义？最要命的是，前生的徐寒烟有多悍，今生的镜月千颜战斗力就有多渣，望着这走一步喘三喘弱不禁风身体，她忍不住仰天长叹，总觉得老天欠自己一个公道！罢了罢了，既来之则安之，徐寒烟想得很开，,古代言情,祁晴宝宝
//bookcover.yuewen.com/qdbimg/349573/c_14009336103004604/90,男神投喂指南,/book/14009336103004604,赵家太子爷拿着一部旧手机逼近叶绯：“这是五年前，你落在我那儿的，还想不认账？”五年前她被算计怀孕，可叶绯做梦也想不到，儿子他爸竟然是国民级男神。父亲懦弱，母亲算计，姐姐陷害，对手抹黑？这都不是事儿！赵顾深：“他们想要的，我全都给你，嫉妒死他们。”不服？忍着！叶小陌：“霸霸，王梓帅说我是没有爸爸的野孩子。”王家破产后，赵顾深转头,现代言情,恍若晨曦
//bookcover.yuewen.com/qdbimg/349573/c_13068144803050403/90,影帝老公头条见,/book/13068144803050403,*江城人尽皆知，最不能招惹的就是霍二爷。传言二爷冷若冰山，高岭之花，可望不可即。翌日，盛星阑推开家门，一大两小排坐在前。七仔：“妈妈辛苦啦，我给妈妈按摩~”八宝：“妈妈辛苦，我给递水~”传闻只可远观凛冽如冰的霍二爷趴在肩膀，低沉的嗓音温润，“老婆辛苦，我给……洗衣做饭带孩子。”*遇到盛星阑之前，霍南,现代言情,星巡
//bookcover.yuewen.com/qdbimg/349573/c_14271434705236704/90,裴太太蓄谋已久,/book/14271434705236704,【情深也可以长寿】民政局。摄影师为难地看着他们两人，却又碍着对方的身份，只敢小声道：“裴先生，裴太太，你们要不要笑一下？”这分明是仇人cp现场。两人对视了一眼，分别扬起了虚伪的笑容。咔嚓一声，时光定格。……几年后，裴太太看着他们的结婚证，越看越不满意，扭头道：“老公，我想再拍一张结婚证的照片，不然我们先离个婚？”,现代言情,v崔四
//bookcover.yuewen.com/qdbimg/349573/c_14044428503299704/90,大佬都在装青铜,/book/14044428503299704,总有一天你会发现，身边的青铜都是大佬装的。【邢君&times;景栩】邢君，一名大佬中的大佬，要啥啥都好，除了……（不剧透）景栩，整天戴着特别呆的眼镜，装得比青铜还青铜。狗粮版：“你到底是男的还是女的？”“算了。”“只要是你就好了。”哲理版：邢君微转身，微侧头，微勾唇，说：“天真了，公平只,现代言情,叫我芭芭
//bookcover.yuewen.com/qdbimg/349573/c_13726254903164204/90,影帝是我前男友,/book/13726254903164204,京城有个太子爷叫程恪，张扬跋扈，手段凶狠，偏偏最擅长笑着收拾人。霍深深认识他十几年，从来都是避着走的。后来，程恪把这个小公主拐进自己怀里。再后来，小公主甩了程恪一走了之。从此圈子里流传着一句话：有程恪在的地方，不要提到霍深深三个字。*和霍深深分手的第七年，不知道从哪开始流传起程恪喜欢的类型——有酒窝，白，瘦，乖的。程恪接了档真人秀节目，录制前聚餐，进来一个漂亮的女人，又瘦又,现代言情,长思我意
//bookcover.yuewen.com/qdbimg/349573/c_13345899105227604/90,浓情酒店,/book/13345899105227604,当小员工得罪了大老板，到底是收拾包袱走人，还是迎难而上？她深思过后，选择了后者。当工作狂爱上了女下属，到底是敢于表白，还是烂于心底？他托腮考量，决定来个工作谈情两不误。“升职，加薪，你选一样。”她激动的搓手掌，“两样都要。”他掏出户口本，“那就当总裁夫人吧！”,现代言情,挽秦
